expName	date	vpNum	gender	age	handedness	mapping	block	trial	trialCount	practice	stimComb	language	word	colour	compCode	compLabel	corrKeyLabel	corrKeyNum	fixOn_VBLTimestamp	fixOn_StimulusOnsetTime	fixOn_FlipTimestamp	fixOn_Missed	fixOn_Beampos	stroopOn_VBLTimestamp	stroopOn_StimulusOnsetTime	stroopOn_FlipTimestamp	stroopOn_Missed	stroopOn_Beampos	fbOn_VBLTimestamp	fbOn_StimulusOnsetTime	fbOn_FlipTimestamp	fbOn_Missed	fbOn_Beampos	fbOff_VBLTimestamp	fbOff_StimulusOnsetTime	fbOff_FlipTimestamp	fbOff_Missed	fbOff_Beampos	respKey	respKeyTimestamp	corr	rt
stroopControlBeh	20170126T122318	1	m	19	r	1	9	35	739	0	14	L2	grün	green	1	comp	right	191	1485429796.950104	1485429796.950104	1485429796.950609	-0.000834	11	1485429797.701000	1485429797.701000	1485429797.701524	-0.000834	11	1485429798.084792	1485429798.084792	1485429798.085163	-0.000834	8	1485429798.084792	1485429798.084792	1485429798.085163	-0.000834	8	191	1485429798.071579	1	368.595839
stroopControlBeh	20170126T122320	1	m	19	r	1	9	36	740	0	11	L2	blau	blue	1	comp	left	127	1485429798.835688	1485429798.835688	1485429798.836201	-0.000834	12	1485429799.586586	1485429799.586586	1485429799.587031	-0.000833	7	1485429800.220679	1485429800.220679	1485429800.220931	-0.000831	5	1485429800.220679	1485429800.220679	1485429800.220931	-0.000831	5	127	1485429800.216581	1	628.005505
stroopControlBeh	20170126T122322	1	m	19	r	1	9	37	741	0	3	L1	blue	blue	1	comp	left	127	1485429800.971572	1485429800.971572	1485429800.972051	-0.000837	8	1485429801.722469	1485429801.722469	1485429801.722977	-0.000833	9	1485429802.089576	1485429802.089576	1485429802.089863	-0.000832	6	1485429802.089576	1485429802.089576	1485429802.089863	-0.000832	6	127	1485429802.076578	1	352.119684
stroopControlBeh	20170126T122324	1	m	19	r	1	9	38	742	0	4	L1	blue	brown	2	incomp	right	191	1485429802.840471	1485429802.840471	1485429802.840936	-0.000836	10	1485429803.591367	1485429803.591367	1485429803.591944	-0.000834	12	1485429804.008532	1485429804.008532	1485429804.008831	-0.000834	5	1485429804.008532	1485429804.008532	1485429804.008831	-0.000834	5	191	1485429803.999562	1	406.215906
stroopControlBeh	20170126T122325	1	m	19	r	1	9	39	743	0	7	L1	brown	blue	2	incomp	left	127	1485429804.759428	1485429804.759428	1485429804.759943	-0.000834	11	1485429805.510325	1485429805.510325	1485429805.510852	-0.000833	11	1485429805.977549	1485429805.977549	1485429805.977845	-0.000834	6	1485429805.977549	1485429805.977549	1485429805.977845	-0.000834	6	127	1485429805.966567	1	454.257727
stroopControlBeh	20170126T122327	1	m	19	r	1	9	40	744	0	1	L1	red	red	1	comp	left	127	1485429806.728448	1485429806.728448	1485429806.728799	-0.000832	7	1485429807.479343	1485429807.479343	1485429807.479907	-0.000835	11	1485429807.929881	1485429807.929881	1485429807.930245	-0.000834	8	1485429807.929881	1485429807.929881	1485429807.930245	-0.000834	8	127	1485429807.917564	1	436.228275
stroopControlBeh	20170126T122329	1	m	19	r	1	9	41	745	0	13	L2	grün	red	2	incomp	left	127	1485429808.680777	1485429808.680777	1485429808.681230	-0.000834	9	1485429809.431674	1485429809.431674	1485429809.432203	-0.000833	11	1485429809.815465	1485429809.815465	1485429809.815884	0.015852	9	1485429809.815465	1485429809.815465	1485429809.815884	0.015852	9	127	1485429809.796558	1	362.898827
stroopControlBeh	20170126T122331	1	m	19	r	1	9	42	746	0	16	L2	braun	brown	1	comp	right	191	1485429810.566362	1485429810.566362	1485429810.566858	-0.000833	11	1485429811.317258	1485429811.317258	1485429811.317775	-0.000834	11	1485429811.834543	1485429811.834543	1485429811.834914	-0.000833	9	1485429811.834543	1485429811.834543	1485429811.834914	-0.000833	9	191	1485429811.821556	1	502.311707
stroopControlBeh	20170126T122334	1	m	19	r	1	9	43	747	0	5	L1	green	red	2	incomp	left	127	1485429812.585439	1485429812.585439	1485429812.585819	-0.000835	8	1485429813.336336	1485429813.336336	1485429813.336878	-0.000833	11	1485429814.037175	1485429814.037175	1485429814.037372	-0.000831	3	1485429814.037175	1485429814.037175	1485429814.037372	-0.000831	3	127	1485429814.034548	1	696.229219
stroopControlBeh	20170126T122336	1	m	19	r	1	9	44	748	0	4	L1	blue	brown	2	incomp	right	191	1485429814.788069	1485429814.788069	1485429814.788534	-0.000836	10	1485429815.538966	1485429815.538966	1485429815.539497	-0.000834	11	1485429816.206429	1485429816.206429	1485429816.206786	-0.000834	7	1485429816.206429	1485429816.206429	1485429816.206786	-0.000834	7	191	1485429816.191538	1	650.642872
stroopControlBeh	20170126T122338	1	m	19	r	1	9	45	749	0	1	L1	red	red	1	comp	left	127	1485429816.957327	1485429816.957327	1485429816.957774	-0.000832	10	1485429817.708223	1485429817.708223	1485429817.708734	-0.000834	10	1485429818.175451	1485429818.175451	1485429818.175709	-0.000831	5	1485429818.175451	1485429818.175451	1485429818.175709	-0.000831	5	127	1485429818.170540	1	460.326672
stroopControlBeh	20170126T122340	1	m	19	r	1	9	46	750	0	5	L1	green	red	2	incomp	left	127	1485429818.926344	1485429818.926344	1485429818.926861	-0.000837	11	1485429819.677240	1485429819.677240	1485429819.677780	-0.000834	11	1485429819.994287	1485429819.994287	1485429819.994741	-0.000833	8	1485429820.995481	1485429820.995481	1485429820.995945	-0.000834	11	191	1485429819.975527	2	296.301842
stroopControlBeh	20170126T122343	1	m	19	r	1	9	47	751	0	16	L2	braun	brown	1	comp	right	191	1485429821.746378	1485429821.746378	1485429821.746792	-0.000833	8	1485429822.497274	1485429822.497274	1485429822.497792	-0.000834	11	1485429823.114681	1485429823.114681	1485429823.114901	-0.000830	3	1485429823.114681	1485429823.114681	1485429823.114901	-0.000830	3	191	1485429823.111527	1	612.269878
stroopControlBeh	20170126T122345	1	m	19	r	1	9	48	752	0	3	L1	blue	blue	1	comp	left	127	1485429823.865575	1485429823.865575	1485429823.865967	-0.000837	6	1485429824.616472	1485429824.616472	1485429824.616981	-0.000834	10	1485429825.033636	1485429825.033636	1485429825.033990	-0.000834	7	1485429825.033636	1485429825.033636	1485429825.033990	-0.000834	7	127	1485429825.018529	1	400.067568
stroopControlBeh	20170126T122346	1	m	19	r	1	9	49	753	0	4	L1	blue	brown	2	incomp	right	191	1485429825.784534	1485429825.784534	1485429825.784973	-0.000833	8	1485429826.535429	1485429826.535429	1485429826.535939	-0.000834	10	1485429826.902537	1485429826.902537	1485429826.902744	-0.000831	3	1485429826.902537	1485429826.902537	1485429826.902744	-0.000831	3	191	1485429826.899518	1	362.104654
stroopControlBeh	20170126T122348	1	m	19	r	1	9	50	754	0	8	L1	brown	brown	1	comp	right	191	1485429827.653431	1485429827.653431	1485429827.653893	-0.000836	10	1485429828.404327	1485429828.404327	1485429828.404839	-0.000834	11	1485429828.821495	1485429828.821495	1485429828.821832	-0.000831	9	1485429828.821495	1485429828.821495	1485429828.821832	-0.000831	9	191	1485429828.808512	1	402.206659
stroopControlBeh	20170126T122350	1	m	19	r	1	9	51	755	0	12	L2	blau	brown	2	incomp	right	191	1485429829.572389	1485429829.572389	1485429829.572870	-0.000836	10	1485429830.323285	1485429830.323285	1485429830.323776	-0.000834	10	1485429830.707077	1485429830.707077	1485429830.707443	-0.000834	8	1485429830.707077	1485429830.707077	1485429830.707443	-0.000834	8	191	1485429830.693516	1	368.243933
stroopControlBeh	20170126T122352	1	m	19	r	1	9	52	756	0	16	L2	braun	brown	1	comp	right	191	1485429831.457973	1485429831.457973	1485429831.458499	-0.000834	12	1485429832.208870	1485429832.208870	1485429832.209332	-0.000833	9	1485429832.509232	1485429832.509232	1485429832.509504	-0.000831	5	1485429832.509232	1485429832.509232	1485429832.509504	-0.000831	5	191	1485429832.500512	1	289.650679
stroopControlBeh	20170126T122354	1	m	19	r	1	9	53	757	0	11	L2	blau	blue	1	comp	left	127	1485429833.260128	1485429833.260128	1485429833.260492	-0.000834	7	1485429834.011023	1485429834.011023	1485429834.011484	-0.000836	9	1485429834.428187	1485429834.428187	1485429834.428556	-0.000834	8	1485429834.428187	1485429834.428187	1485429834.428556	-0.000834	8	127	1485429834.413553	1	400.549412
stroopControlBeh	20170126T122356	1	m	19	r	1	9	54	758	0	13	L2	grün	red	2	incomp	left	127	1485429835.179084	1485429835.179084	1485429835.179599	-0.000833	12	1485429835.929980	1485429835.929980	1485429835.930411	-0.000834	8	1485429836.480638	1485429836.480638	1485429836.480899	-0.000834	5	1485429836.480638	1485429836.480638	1485429836.480899	-0.000834	5	127	1485429836.468494	1	536.532640
stroopControlBeh	20170126T122358	1	m	19	r	1	9	55	759	0	10	L2	rot	green	2	incomp	right	191	1485429837.231534	1485429837.231534	1485429837.232030	-0.000834	8	1485429837.982431	1485429837.982431	1485429837.982927	-0.000833	11	1485429838.399595	1485429838.399595	1485429838.399869	-0.000834	5	1485429838.399595	1485429838.399595	1485429838.399869	-0.000834	5	191	1485429838.388495	1	404.078484
stroopControlBeh	20170126T122400	1	m	19	r	1	9	56	760	0	9	L2	rot	red	1	comp	left	127	1485429839.150492	1485429839.150492	1485429839.150900	-0.000833	9	1485429839.901389	1485429839.901389	1485429839.901854	-0.000834	9	1485429840.301867	1485429840.301867	1485429840.302237	-0.000834	8	1485429840.301867	1485429840.301867	1485429840.302237	-0.000834	8	127	1485429840.285493	1	382.114887
stroopControlBeh	20170126T122403	1	m	19	r	1	9	57	761	0	7	L1	brown	blue	2	incomp	left	127	1485429841.052763	1485429841.052763	1485429841.053237	-0.000834	10	1485429841.803660	1485429841.803660	1485429841.804201	-0.000833	12	1485429842.037272	1485429842.037272	1485429842.037718	-0.000834	8	1485429843.038469	1485429843.038469	1485429843.038889	-0.000833	9	191	1485429842.018491	2	212.844849
stroopControlBeh	20170126T122404	1	m	19	r	1	9	58	762	0	8	L1	brown	brown	1	comp	right	191	1485429843.789364	1485429843.789364	1485429843.789859	-0.000835	11	1485429844.540261	1485429844.540261	1485429844.540779	-0.000833	11	1485429844.940742	1485429844.940742	1485429844.940954	-0.000831	3	1485429844.940742	1485429844.940742	1485429844.940954	-0.000831	3	191	1485429844.936483	1	394.235849
stroopControlBeh	20170126T122407	1	m	19	r	1	9	59	763	0	6	L1	green	green	1	comp	right	191	1485429845.691635	1485429845.691635	1485429845.692143	-0.000838	12	1485429846.442532	1485429846.442532	1485429846.442973	-0.000833	8	1485429846.909759	1485429846.909759	1485429846.910095	-0.000831	5	1485429847.910953	1485429847.910953	1485429847.911376	-0.000835	10	127	1485429846.894480	2	449.957609
stroopControlBeh	20170126T122410	1	m	19	r	1	9	60	764	0	2	L1	red	green	2	incomp	right	191	1485429848.661849	1485429848.661849	1485429848.662272	-0.000834	10	1485429849.412745	1485429849.412745	1485429849.413253	-0.000834	12	1485429850.363883	1485429850.363883	1485429850.364265	-0.000831	11	1485429850.363883	1485429850.363883	1485429850.364265	-0.000831	11	191	1485429850.355468	1	940.739632
stroopControlBeh	20170126T122412	1	m	19	r	1	9	61	765	0	5	L1	green	red	2	incomp	left	127	1485429851.114777	1485429851.114777	1485429851.115240	-0.000837	10	1485429851.865674	1485429851.865674	1485429851.866147	-0.000833	9	1485429852.316212	1485429852.316212	1485429852.316476	0.015852	6	1485429852.316212	1485429852.316212	1485429852.316476	0.015852	6	127	1485429852.298465	1	430.805683
stroopControlBeh	20170126T122414	1	m	19	r	1	9	62	766	0	4	L1	blue	brown	2	incomp	right	191	1485429853.067110	1485429853.067110	1485429853.067604	-0.000833	11	1485429853.818006	1485429853.818006	1485429853.818476	-0.000834	8	1485429854.201799	1485429854.201799	1485429854.202025	-0.000832	3	1485429854.201799	1485429854.201799	1485429854.202025	-0.000832	3	191	1485429854.194463	1	374.473333
stroopControlBeh	20170126T122416	1	m	19	r	1	9	63	767	0	3	L1	blue	blue	1	comp	left	127	1485429854.952693	1485429854.952693	1485429854.953251	-0.000836	11	1485429855.703590	1485429855.703590	1485429855.704128	-0.000834	13	1485429856.170815	1485429856.170815	1485429856.171192	-0.000833	8	1485429856.170815	1485429856.170815	1485429856.171192	-0.000833	8	127	1485429856.158461	1	452.881098
stroopControlBeh	20170126T122418	1	m	19	r	1	9	64	768	0	5	L1	green	red	2	incomp	left	127	1485429856.921711	1485429856.921711	1485429856.922175	-0.000834	10	1485429857.672608	1485429857.672608	1485429857.673077	-0.000834	10	1485429858.089772	1485429858.089772	1485429858.090137	0.015852	8	1485429858.089772	1485429858.089772	1485429858.090137	0.015852	8	127	1485429858.071454	1	396.854877
stroopControlBeh	20170126T122420	1	m	19	r	1	9	65	769	0	2	L1	red	green	2	incomp	right	191	1485429858.840670	1485429858.840670	1485429858.841171	-0.000833	11	1485429859.591566	1485429859.591566	1485429859.592095	-0.000834	10	1485429860.142223	1485429860.142223	1485429860.142481	-0.000834	4	1485429860.142223	1485429860.142223	1485429860.142481	-0.000834	4	191	1485429860.130449	1	536.898851
stroopControlBeh	20170126T122422	1	m	19	r	1	9	66	770	0	1	L1	red	red	1	comp	left	127	1485429860.893121	1485429860.893121	1485429860.893626	-0.000833	11	1485429861.644016	1485429861.644016	1485429861.644541	-0.000834	11	1485429862.211364	1485429862.211364	1485429862.211597	-0.000830	3	1485429862.211364	1485429862.211364	1485429862.211597	-0.000830	3	127	1485429862.204445	1	558.443785
stroopControlBeh	20170126T122425	1	m	19	r	1	9	67	771	0	13	L2	grün	red	2	incomp	left	127	1485429862.962257	1485429862.962257	1485429862.962764	-0.000837	11	1485429863.713154	1485429863.713154	1485429863.713679	-0.000833	11	1485429864.614229	1485429864.614229	1485429864.614577	-0.000835	6	1485429865.615425	1485429865.615425	1485429865.615869	-0.000832	9	191	1485429864.607440	2	892.293692
stroopControlBeh	20170126T122427	1	m	19	r	1	9	68	772	0	15	L2	braun	blue	2	incomp	left	127	1485429866.366322	1485429866.366322	1485429866.366794	-0.000834	10	1485429867.117218	1485429867.117218	1485429867.117778	-0.000833	11	1485429867.617817	1485429867.617817	1485429867.618175	0.015853	7	1485429867.617817	1485429867.617817	1485429867.618175	0.015853	7	127	1485429867.599432	1	480.221510
stroopControlBeh	20170126T122429	1	m	19	r	1	9	69	773	0	12	L2	blau	brown	2	incomp	right	191	1485429868.368712	1485429868.368712	1485429868.369190	-0.000835	10	1485429869.119609	1485429869.119609	1485429869.120133	-0.000833	11	1485429869.470027	1485429869.470027	1485429869.470291	-0.000834	5	1485429869.470027	1485429869.470027	1485429869.470291	-0.000834	5	191	1485429869.456431	1	334.836721
stroopControlBeh	20170126T122432	1	m	19	r	1	9	70	774	0	6	L1	green	green	1	comp	right	191	1485429870.220924	1485429870.220924	1485429870.221439	-0.000834	12	1485429870.971821	1485429870.971821	1485429870.972349	-0.000833	11	1485429871.405672	1485429871.405672	1485429871.406028	-0.000834	6	1485429872.406867	1485429872.406867	1485429872.407307	-0.000834	11	127	1485429871.386426	2	412.621975
stroopControlBeh	20170126T122434	1	m	19	r	1	9	71	775	0	9	L2	rot	red	1	comp	left	127	1485429873.157764	1485429873.157764	1485429873.158293	-0.000833	12	1485429873.908660	1485429873.908660	1485429873.909199	-0.000834	11	1485429874.309139	1485429874.309139	1485429874.309416	-0.000833	5	1485429874.309139	1485429874.309139	1485429874.309416	-0.000833	5	127	1485429874.297418	1	386.768103
stroopControlBeh	20170126T122436	1	m	19	r	1	9	72	776	0	2	L1	red	green	2	incomp	right	191	1485429875.060035	1485429875.060035	1485429875.060523	-0.000834	11	1485429875.810932	1485429875.810932	1485429875.811436	-0.000833	11	1485429876.294843	1485429876.294843	1485429876.295211	-0.000834	8	1485429876.294843	1485429876.294843	1485429876.295211	-0.000834	8	191	1485429876.277414	1	464.490891
stroopControlBeh	20170126T122438	1	m	19	r	1	9	73	777	0	5	L1	green	red	2	incomp	left	127	1485429877.045741	1485429877.045741	1485429877.046250	-0.000833	12	1485429877.796636	1485429877.796636	1485429877.797108	-0.000834	10	1485429878.414040	1485429878.414040	1485429878.414400	-0.000834	8	1485429878.414040	1485429878.414040	1485429878.414400	-0.000834	8	127	1485429878.397411	1	598.784685
stroopControlBeh	20170126T122440	1	m	19	r	1	9	74	778	0	8	L1	brown	brown	1	comp	right	191	1485429879.164937	1485429879.164937	1485429879.165444	-0.000834	11	1485429879.915833	1485429879.915833	1485429879.916314	-0.000834	10	1485429880.683420	1485429880.683420	1485429880.683626	-0.000830	3	1485429880.683420	1485429880.683420	1485429880.683626	-0.000830	3	191	1485429880.680405	1	762.586594
stroopControlBeh	20170126T122442	1	m	19	r	1	9	75	779	0	5	L1	green	red	2	incomp	left	127	1485429881.434313	1485429881.434313	1485429881.434791	-0.000837	10	1485429882.185210	1485429882.185210	1485429882.185728	-0.000833	11	1485429882.719183	1485429882.719183	1485429882.719396	-0.000831	3	1485429882.719183	1485429882.719183	1485429882.719396	-0.000831	3	127	1485429882.711400	1	524.207830
stroopControlBeh	20170126T122445	1	m	19	r	1	9	76	780	0	3	L1	blue	blue	1	comp	left	127	1485429883.470077	1485429883.470077	1485429883.470553	-0.000837	10	1485429884.220974	1485429884.220974	1485429884.221398	-0.000833	8	1485429885.238859	1485429885.238859	1485429885.239128	-0.000831	5	1485429885.238859	1485429885.238859	1485429885.239128	-0.000831	5	127	1485429885.231393	1	1008.436918
stroopControlBeh	20170126T122448	1	m	19	r	1	9	77	781	0	9	L2	rot	red	1	comp	left	127	1485429885.989753	1485429885.989753	1485429885.990253	-0.000836	11	1485429886.740649	1485429886.740649	1485429886.741102	-0.000833	10	1485429887.207873	1485429887.207873	1485429887.208184	-0.000834	4	1485429888.209069	1485429888.209069	1485429888.209554	-0.000833	12	191	1485429887.195389	2	452.754498
stroopControlBeh	20170126T122450	1	m	19	r	1	9	78	782	0	8	L1	brown	brown	1	comp	right	191	1485429888.959966	1485429888.959966	1485429888.960384	-0.000833	9	1485429889.710862	1485429889.710862	1485429889.711298	-0.000834	8	1485429890.178088	1485429890.178088	1485429890.178440	-0.000833	7	1485429890.178088	1485429890.178088	1485429890.178440	-0.000833	7	191	1485429890.163377	1	450.539827
stroopControlBeh	20170126T122452	1	m	19	r	1	9	79	783	0	10	L2	rot	green	2	incomp	right	191	1485429890.928983	1485429890.928983	1485429890.929496	-0.000834	11	1485429891.679880	1485429891.679880	1485429891.680389	-0.000833	11	1485429892.263911	1485429892.263911	1485429892.264294	-0.000834	8	1485429892.263911	1485429892.263911	1485429892.264294	-0.000834	8	191	1485429892.252380	1	570.515633
stroopControlBeh	20170126T122454	1	m	19	r	1	9	80	784	0	12	L2	blau	brown	2	incomp	right	191	1485429893.014807	1485429893.014807	1485429893.015278	-0.000834	10	1485429893.765707	1485429893.765707	1485429893.766209	-0.000831	12	1485429894.232928	1485429894.232928	1485429894.233210	-0.000837	5	1485429894.232928	1485429894.232928	1485429894.233210	-0.000837	5	191	1485429894.218377	1	450.684309
stroopControlBeh	20170126T122457	1	m	19	r	1	9	81	785	0	6	L1	green	green	1	comp	right	191	1485429894.983825	1485429894.983825	1485429894.984323	-0.000833	11	1485429895.734721	1485429895.734721	1485429895.735176	-0.000834	8	1485429896.101827	1485429896.101827	1485429896.102181	-0.000834	6	1485429897.103023	1485429897.103023	1485429897.103434	-0.000833	9	127	1485429896.089365	2	352.658510
stroopControlBeh	20170126T122459	1	m	19	r	1	9	82	786	0	4	L1	blue	brown	2	incomp	right	191	1485429897.853919	1485429897.853919	1485429897.854376	-0.000834	11	1485429898.604815	1485429898.604815	1485429898.605248	-0.000834	8	1485429899.122099	1485429899.122099	1485429899.122461	-0.000834	8	1485429899.122099	1485429899.122099	1485429899.122461	-0.000834	8	191	1485429899.109367	1	502.554893
stroopControlBeh	20170126T122500	1	m	19	r	1	9	83	787	0	13	L2	grün	red	2	incomp	left	127	1485429899.872997	1485429899.872997	1485429899.873516	-0.000833	12	1485429900.623893	1485429900.623893	1485429900.624350	-0.000834	9	1485429900.990998	1485429900.990998	1485429900.991232	-0.000834	4	1485429900.990998	1485429900.990998	1485429900.991232	-0.000834	4	127	1485429900.988360	1	362.485647
stroopControlBeh	20170126T122503	1	m	19	r	1	9	84	788	0	2	L1	red	green	2	incomp	right	191	1485429901.741894	1485429901.741894	1485429901.742379	-0.000834	10	1485429902.492791	1485429902.492791	1485429902.493339	-0.000834	10	1485429902.909955	1485429902.909955	1485429902.910303	-0.000835	6	1485429903.911151	1485429903.911151	1485429903.911605	-0.000832	11	127	1485429902.902357	2	407.581806
stroopControlBeh	20170126T122505	1	m	19	r	1	9	85	789	0	6	L1	green	green	1	comp	right	191	1485429904.662050	1485429904.662050	1485429904.662506	-0.000831	10	1485429905.412944	1485429905.412944	1485429905.413475	-0.000836	11	1485429905.946915	1485429905.946915	1485429905.947182	-0.000834	5	1485429905.946915	1485429905.946915	1485429905.947182	-0.000834	5	191	1485429905.940349	1	525.417566
stroopControlBeh	20170126T122508	1	m	19	r	1	9	86	790	0	7	L1	brown	blue	2	incomp	left	127	1485429906.697812	1485429906.697812	1485429906.698303	-0.000834	13	1485429907.448709	1485429907.448709	1485429907.449211	-0.000833	10	1485429907.799126	1485429907.799126	1485429907.799564	-0.000835	8	1485429908.800322	1485429908.800322	1485429908.800747	-0.000832	9	191	1485429907.779345	2	328.652382
stroopControlBeh	20170126T122510	1	m	19	r	1	9	87	791	0	7	L1	brown	blue	2	incomp	left	127	1485429909.551219	1485429909.551219	1485429909.551734	-0.000834	11	1485429910.302115	1485429910.302115	1485429910.302635	-0.000834	11	1485429910.735968	1485429910.735968	1485429910.736252	-0.000833	6	1485429910.735968	1485429910.735968	1485429910.736252	-0.000833	6	127	1485429910.730340	1	426.240683
stroopControlBeh	20170126T122512	1	m	19	r	1	9	88	792	0	10	L2	rot	green	2	incomp	right	191	1485429911.486863	1485429911.486863	1485429911.487293	-0.000835	8	1485429912.237762	1485429912.237762	1485429912.238313	-0.000831	11	1485429912.671612	1485429912.671612	1485429912.671906	-0.000836	5	1485429912.671612	1485429912.671612	1485429912.671906	-0.000836	5	191	1485429912.656340	1	416.589737
stroopControlBeh	20170126T122514	1	m	19	r	1	9	89	793	0	14	L2	grün	green	1	comp	right	191	1485429913.422508	1485429913.422508	1485429913.422966	-0.000833	10	1485429914.173404	1485429914.173404	1485429914.173955	-0.000834	12	1485429914.707378	1485429914.707378	1485429914.707607	-0.000831	3	1485429914.707378	1485429914.707378	1485429914.707607	-0.000831	3	191	1485429914.696331	1	520.937681
stroopControlBeh	20170126T122516	1	m	19	r	1	9	90	794	0	14	L2	grün	green	1	comp	right	191	1485429915.458272	1485429915.458272	1485429915.458785	-0.000836	11	1485429916.209168	1485429916.209168	1485429916.209703	-0.000834	11	1485429916.676395	1485429916.676395	1485429916.676629	-0.000832	3	1485429916.676395	1485429916.676395	1485429916.676629	-0.000832	3	191	1485429916.672326	1	461.172581
stroopControlBeh	20170126T122518	1	m	19	r	1	9	91	795	0	13	L2	grün	red	2	incomp	left	127	1485429917.427289	1485429917.427289	1485429917.427737	-0.000836	7	1485429918.178186	1485429918.178186	1485429918.178721	-0.000834	11	1485429918.728846	1485429918.728846	1485429918.729143	0.015856	6	1485429918.728846	1485429918.728846	1485429918.729143	0.015856	6	127	1485429918.710321	1	530.153036
stroopControlBeh	20170126T122520	1	m	19	r	1	9	92	796	0	14	L2	grün	green	1	comp	right	191	1485429919.479740	1485429919.479740	1485429919.480231	-0.000836	11	1485429920.230637	1485429920.230637	1485429920.231182	-0.000833	11	1485429920.647801	1485429920.647801	1485429920.648186	-0.000835	9	1485429920.647801	1485429920.647801	1485429920.648186	-0.000835	9	191	1485429920.634316	1	401.698589
stroopControlBeh	20170126T122523	1	m	19	r	1	9	93	797	0	12	L2	blau	brown	2	incomp	right	191	1485429921.398699	1485429921.398699	1485429921.399219	-0.000833	11	1485429922.149595	1485429922.149595	1485429922.150130	-0.000833	12	1485429922.600132	1485429922.600132	1485429922.600513	0.015851	7	1485429923.601328	1485429923.601328	1485429923.601645	-0.000832	7	127	1485429922.578315	2	426.737547
stroopControlBeh	20170126T122525	1	m	19	r	1	9	94	798	0	1	L1	red	red	1	comp	left	127	1485429924.352226	1485429924.352226	1485429924.352657	-0.000833	9	1485429925.103122	1485429925.103122	1485429925.103594	-0.000834	9	1485429925.587036	1485429925.587036	1485429925.587254	-0.000831	3	1485429925.587036	1485429925.587036	1485429925.587254	-0.000831	3	127	1485429925.582307	1	477.202415
stroopControlBeh	20170126T122527	1	m	19	r	1	9	95	799	0	6	L1	green	green	1	comp	right	191	1485429926.337929	1485429926.337929	1485429926.338394	-0.000836	10	1485429927.088826	1485429927.088826	1485429927.089305	-0.000833	10	1485429927.706232	1485429927.706232	1485429927.706436	-0.000832	3	1485429927.706232	1485429927.706232	1485429927.706436	-0.000832	3	191	1485429927.700304	1	609.489679
stroopControlBeh	20170126T122529	1	m	19	r	1	9	96	800	0	11	L2	blau	blue	1	comp	left	127	1485429928.457126	1485429928.457126	1485429928.457615	-0.000836	11	1485429929.208024	1485429929.208024	1485429929.208539	-0.000833	10	1485429929.708623	1485429929.708623	1485429929.708837	-0.000832	3	1485429929.708623	1485429929.708623	1485429929.708837	-0.000832	3	127	1485429929.704300	1	494.290352
stroopControlBeh	20170126T122540	1	m	19	r	1	10	1	801	0	10	L2	rot	green	2	incomp	right	191	1485429938.485767	1485429938.485767	1485429938.486178	-0.000835	10	1485429939.236665	1485429939.236665	1485429939.237151	-0.000833	9	1485429939.637142	1485429939.637142	1485429939.637495	-0.000835	5	1485429940.638337	1485429940.638337	1485429940.638668	-0.000834	7	127	1485429939.622278	2	383.681536
stroopControlBeh	20170126T122542	1	m	19	r	1	10	2	802	0	1	L1	red	red	1	comp	left	127	1485429941.389237	1485429941.389237	1485429941.389646	-0.000830	9	1485429942.140130	1485429942.140130	1485429942.140608	-0.000838	9	1485429942.557298	1485429942.557298	1485429942.557540	-0.000831	4	1485429942.557298	1485429942.557298	1485429942.557540	-0.000831	4	127	1485429942.548272	1	406.159878
stroopControlBeh	20170126T122544	1	m	19	r	1	10	3	803	0	9	L2	rot	red	1	comp	left	127	1485429943.308196	1485429943.308196	1485429943.308671	-0.000832	11	1485429944.059088	1485429944.059088	1485429944.059564	-0.000838	10	1485429944.459567	1485429944.459567	1485429944.459903	-0.000833	7	1485429944.459567	1485429944.459567	1485429944.459903	-0.000833	7	127	1485429944.442264	1	381.194115
stroopControlBeh	20170126T122546	1	m	19	r	1	10	4	804	0	3	L1	blue	blue	1	comp	left	127	1485429945.210463	1485429945.210463	1485429945.210906	-0.000834	10	1485429945.961360	1485429945.961360	1485429945.961856	-0.000833	11	1485429946.862438	1485429946.862438	1485429946.862743	0.015855	6	1485429946.862438	1485429946.862438	1485429946.862743	0.015855	6	127	1485429946.844260	1	880.914450
stroopControlBeh	20170126T122548	1	m	19	r	1	10	5	805	0	14	L2	grün	green	1	comp	right	191	1485429947.613333	1485429947.613333	1485429947.613835	-0.000835	11	1485429948.364229	1485429948.364229	1485429948.364688	-0.000833	9	1485429948.948262	1485429948.948262	1485429948.948529	-0.000831	5	1485429948.948262	1485429948.948262	1485429948.948529	-0.000831	5	191	1485429948.942259	1	576.051474
stroopControlBeh	20170126T122550	1	m	19	r	1	10	6	806	0	8	L1	brown	brown	1	comp	right	191	1485429949.699156	1485429949.699156	1485429949.699630	-0.000837	10	1485429950.450053	1485429950.450053	1485429950.450538	-0.000833	10	1485429950.917280	1485429950.917280	1485429950.917556	-0.000831	6	1485429950.917280	1485429950.917280	1485429950.917556	-0.000831	6	191	1485429950.912253	1	460.208654
